result_no	generate_no	skill_id	fuka_id	
13	0	0	10
13	0	0	101
13	0	0	102
13	0	0	103
13	0	0	104
13	0	0	106
13	0	0	107
13	0	0	108
13	0	0	109
13	0	0	11
13	0	0	110
13	0	0	111
13	0	0	112
13	0	0	113
13	0	0	114
13	0	0	115
13	0	0	116
13	0	0	117
13	0	0	119
13	0	0	120
13	0	0	121
13	0	0	122
13	0	0	123
13	0	0	124
13	0	0	125
13	0	0	126
13	0	0	127
13	0	0	13
13	0	0	130
13	0	0	131
13	0	0	132
13	0	0	133
13	0	0	134
13	0	0	137
13	0	0	138
13	0	0	139
13	0	0	14
13	0	0	140
13	0	0	141
13	0	0	144
13	0	0	145
13	0	0	146
13	0	0	147
13	0	0	148
13	0	0	149
13	0	0	15
13	0	0	150
13	0	0	151
13	0	0	152
13	0	0	153
13	0	0	154
13	0	0	155
13	0	0	156
13	0	0	157
13	0	0	158
13	0	0	159
13	0	0	160
13	0	0	161
13	0	0	162
13	0	0	163
13	0	0	164
13	0	0	165
13	0	0	166
13	0	0	167
13	0	0	168
13	0	0	169
13	0	0	170
13	0	0	171
13	0	0	172
13	0	0	173
13	0	0	174
13	0	0	175
13	0	0	176
13	0	0	177
13	0	0	178
13	0	0	179
13	0	0	180
13	0	0	181
13	0	0	182
13	0	0	183
13	0	0	184
13	0	0	185
13	0	0	186
13	0	0	187
13	0	0	188
13	0	0	189
13	0	0	190
13	0	0	191
13	0	0	192
13	0	0	193
13	0	0	194
13	0	0	195
13	0	0	196
13	0	0	197
13	0	0	198
13	0	0	199
13	0	0	200
13	0	0	201
13	0	0	202
13	0	0	203
13	0	0	204
13	0	0	205
13	0	0	206
13	0	0	207
13	0	0	208
13	0	0	209
13	0	0	210
13	0	0	211
13	0	0	212
13	0	0	213
13	0	0	214
13	0	0	215
13	0	0	216
13	0	0	217
13	0	0	218
13	0	0	219
13	0	0	220
13	0	0	221
13	0	0	222
13	0	0	223
13	0	0	224
13	0	0	225
13	0	0	226
13	0	0	227
13	0	0	228
13	0	0	229
13	0	0	230
13	0	0	231
13	0	0	232
13	0	0	233
13	0	0	234
